RMSD,Area,ED,Energy,SS,ResidueLength,PairNumber,100.6079961,81.98734877,0.042989621,99.92630351
3.133,9910.26,41155.6,-2.02E+03,71,223,2059,1,1,0,1
0,9406.7,13394,-3143,19,147,730,1,1,0,1
0,17165.8,191399,-9671,79,413,7595,1,1,0,1
4.17,5864.42,11174.5,-1916.31,18,102,764,1,1,0,1
2.088,21884.5,410891,-8.95E+03,63,473,14125,1,1,0,1
0,10324.7,47998,-6436,66,191,2250,1,1,0,1
0,25902.1,654152,-15863,124,630,20045,1,1,0,1
3.619,5103.99,2943.1,-1087.28,33,71,249,1,0,0,1
2.92,13794.3,141019,-5.53E+03,51,315,5844,1,1,0,1
0,5983.72,3483,-1448,11,93,275,1,0,0,1
1.611,3825.32,2186.23,-1136.77,20,54,165,1,0,0,1
3.385,16681.2,160938,-1.20E+04,80,388,6290,1,1,0,1
0,18436.7,232931,-14768,191,456,8877,1,1,0,1
3.696,9207.13,33285.7,-3643.94,75,176,1922,1,1,0,1
2.877,16280.1,155563,-5923.57,78,352,6744,1,1,0,1
0,7966.06,9360,-3263,18,139,553,1,1,0,1
0,13552.2,59400,-4576,23,220,2261,1,1,0,1
0,6896.34,9540,-2352,41,115,582,1,1,0,1
4.063,7396.99,12483.3,-2919.02,15,132,806,1,1,0,1
1.726,8737.63,19873.7,-3567.13,87,163,1162,1,1,0,1
1.42,3912.33,2199.51,-1107.46,20,54,165,1,0,0,1
2.934,5774.81,7113.98,-1611.42,47,93,545,1,1,0,1
2.978,7271.06,9441.77,-2471.4,18,123,621,1,1,0,1
0,5709.06,9599,-1562,25,120,623,1,1,0,1
3.704,16180.5,112145,-5.83E+03,44,322,4619,1,1,0,1
0,15215.2,116524,-10493,47,394,4826,1,1,0,1
4.757,14228.7,78902.7,-7142.51,88,320,3466,1,1,0,1
2.16,9375.63,16784.2,-3665.22,83,172,973,1,1,0,1
0,5811.57,3665,-1565,35,79,250,1,0,0,1
1.65,12175.4,73985.6,-5.13E+03,24,249,3630,1,1,0,1
2.224,5595.9,7581.54,-1884.13,75,104,457,1,1,0,1
4.372,8663.59,4668,-2638.62,35,131,271,1,0,0,1
3.191,18475.4,162673,-1.06E+04,78,388,6290,1,1,0,1
3.7,5110.65,4062.32,-1279.76,9,72,340,1,0,0,1
4.724,10060.4,27968.4,-2.73E+03,31,194,1521,1,1,0,1
0,12924.7,104850,-7579,69,270,4525,1,1,0,1
0,11233.8,49458,-6109,19,233,2187,1,1,0,1
3.076,11167.5,85738.5,-2.10E+03,27,220,3450,1,1,0,1
2.752,13073.1,91000.1,-6.13E+03,58,254,3885,1,1,0,1
4.685,9598.72,14070.8,-2835.85,17,148,729,1,1,0,1
0,6704.25,3326,-2370,10,109,225,1,0,0,1
3.163,21612.7,206447,-4.88E+03,79,403,6746,1,1,0,1
4.58,7396.21,9247.54,-1.66E+03,28,102,516,1,1,0,1
4.398,5915.12,10934.8,-1869.84,20,102,764,1,1,0,1
2.467,8741.71,25550.6,-3116.68,40,157,1519,1,1,0,1
2.343,13773.3,50973.4,-4.00E+03,36,234,2464,1,1,0,1
3.878,5280.59,4057.27,-1253.17,6,72,340,1,0,0,1
2.492,7663.26,9201.48,-3129.56,14,138,554,1,1,0,1
3.752,7386.69,10115.6,-2566.18,10,123,621,1,1,0,1
4.418,9245.08,28680.7,-3378.21,35,179,1626,1,1,0,1
1.461,8429.48,11975.9,-2613.12,90,128,693,1,1,0,1
0,15831.4,119744,-7784,54,348,4824,1,1,0,1
0,16384.7,148271,-6125,27,325,5643,1,1,0,1
1.251,2332.19,49.5111,-6.51E+02,8,33,5,1,0,0,1
3.757,10229.6,21380,-3255.38,74,163,1162,1,1,0,1
4.012,10697.7,39296.9,-3930.47,27,193,2118,1,1,0,1
4.276,6760.7,3865.23,-2264.01,72,101,249,1,0,0,1
2.977,11619.2,112800,-3.03E+03,51,235,4905,1,1,0,1
0,7679.52,16995,-388,7,116,886,1,1,0,1
0,8000.24,10945,-1526,26,129,620,1,1,0,1
3.558,17334.8,160681,-1.06E+04,73,388,6290,1,1,0,1
4.833,11606.2,70908.9,-6148.58,29,262,3211,1,1,0,1
0,7839.2,9835,-2939,16,140,620,1,1,0,1
4.056,7273.63,4157.36,-2281.3,69,101,249,1,0,0,1
1.23,5638.48,4752.37,-1.67E+03,23,85,343,1,0,0,1
3.212,10587.3,85612.7,-2.25E+03,18,220,3450,1,1,0,1
0,18624.7,339691,-12643,82,435,11723,1,1,0,1
4.175,22586,515742,-11541.6,149,540,18067,1,1,0,1
0,14694.6,352052,-8629,241,383,14113,1,1,0,1
3.771,9989.74,110259,-2.38E+03,33,235,4905,1,1,0,1
0,15275.6,116938,-12641,76,418,4717,1,1,0,1
2.432,8168.04,9611.71,-3009.33,97,130,490,1,1,0,1
4.235,13363.8,77686.7,-5557.01,27,262,3211,1,1,0,1
4.274,5101.95,3016.76,-1235.66,30,77,205,1,0,0,1
4.521,9500.4,37878.2,-3801.33,39,180,2054,1,1,0,1
1.146,5984.04,5152.12,-1.32E+03,15,85,343,1,0,0,1
0,12038,32889,-6870,134,235,1421,1,1,0,1
2.075,5092.21,4427.37,-7.17E+02,15,88,292,1,0,0,1
0,6643.49,9544.47,-2481.01,28,118,621,1,1,0,1
4.665,23136,277736,-9668.06,66,468,9276,1,1,0,1
0,8651.39,23674.2,-3180.36,21,154,1252,1,1,0,1
0,9200.26,35157,-2650,26,136,1626,1,1,0,1
3.454,7234.16,14338.2,-2397.13,79,120,809,1,1,0,1
0,18259.5,159913,-10229,50,390,5968,1,1,0,1
0,5799.64,6021,-1036,16,109,396,1,1,0,1
0,17313.4,263464,-9186,182,391,9816,1,1,0,1
4.337,8321.82,26606.1,-2912.05,85,156,1521,1,1,0,1
0,11287.4,12939,-1870,44,101,457,1,1,0,1
3.458,5093.04,3031.78,-780.863,36,51,132,1,0,0,1
2.908,13508.3,143030,-5.98E+03,47,315,5844,1,1,0,1
3.598,6760.51,13287.8,-1531.17,22,96,804,1,1,0,1
4.386,4983.62,4117.45,-1348.33,23,72,340,1,0,0,1
0,6443.27,6333,-1889,9,104,397,1,0,0,1
3.837,7950.11,12825.3,-2716.48,15,132,806,1,1,0,1
4.36,14875,155918,-7.83E+03,77,388,6290,1,1,0,1
0,21540.2,366511,-14834,93,529,13154,1,1,0,1
4.767,14256.8,107939,-6.31E+03,58,322,4619,1,1,0,1
2.351,11730.2,112964,-4.07E+03,45,235,4905,1,1,0,1
0,5526.48,4027,-2584,5,90,317,1,0,0,1
4.671,8135.78,20274.9,-2932.82,70,145,1156,1,1,0,1
2.737,12899.8,60798.2,-5.84E+03,30,247,2754,1,1,0,1
1.958,12693.6,40954.1,-2.83E+03,37,234,1581,1,1,0,1
0,7871.47,10391,-2406,42,126,587,1,1,0,1
4.817,13177.8,77149.6,-6907.27,99,320,3466,1,1,0,1
2.392,2532.33,54.5629,-3.54E+02,6,33,5,1,0,0,1
1.535,12086.5,73639,-4.40E+03,31,249,3630,1,1,0,1
2.957,16472.1,110845,-4.51E+03,33,322,4619,1,1,0,1
2.761,6834.99,12303.6,-1814.69,13,105,765,1,1,0,1
0,12954.5,50469,-6234,41,237,2256,1,1,0,1
3.236,10627.2,87274.2,-5.48E+03,47,254,3885,1,1,0,1
4.646,14679.9,79358,-7160.24,65,320,3466,1,1,0,1
0,8859.14,11374,-3436,13,129,457,1,1,0,1
1.467,10945.2,69478.1,-5452.3,126,247,3373,1,1,0,1
1.427,5433.79,4239.3,-6.28E+02,18,88,292,1,0,0,1
3.602,8751.11,12778.7,-2650.32,90,136,619,1,1,0,1
2.276,7285.19,9412.07,-2509.2,14,123,621,1,1,0,1
0,16304.2,329097,-10586,83,418,12027,1,1,0,1
2.384,5445.9,4196.54,-1.52E+03,12,79,317,1,0,0,1
0,11184.4,86290,-6738,38,235,3970,1,1,0,1
4.816,8866.46,29088.9,-3428.66,34,179,1626,1,1,0,1
0.983,5871,4768.72,-1.06E+03,20,85,343,1,0,0,1
1.232,5611.58,4330.33,-1.31E+03,13,88,292,1,0,0,1
4.581,7915.9,4660.18,-2647.01,37,131,271,1,0,0,1
4.884,9224.95,26808.7,-2.26E+03,22,166,1414,1,1,0,1
3.632,7179.74,14064.8,-2384.28,89,120,809,1,1,0,1
4.249,5489.16,4243.03,-1266.6,20,72,340,1,0,0,1
4.85,13663.6,89679.5,-3.81E+03,66,254,3885,1,1,0,1
0,4958.21,2303,-1503,5,66,148,1,0,0,1
0,21029.2,239655,-10845,218,414,8085,1,1,0,1
3.03,15999.7,111039,-5.56E+03,39,322,4619,1,1,0,1
4.336,13729.9,47320,-5776.53,69,273,2061,1,1,0,1
4.934,9426.58,30056.3,-3246.44,115,171,1747,1,1,0,1
0,10500.7,31430,-5835,21,196,1470,1,1,0,1
3.752,8803.48,30237.5,-2008.39,33,132,1513,1,1,0,1
4.499,8313.87,20928.1,-3006.55,93,145,1156,1,1,0,1
2.735,6838.69,13718.5,-2412.34,91,120,809,1,1,0,1
0,4511.85,2020,-1209,3,68,149,1,0,0,1
4.357,10030.2,33921.6,-3518.9,94,176,1922,1,1,0,1
3.239,10278.6,23934,-9.33E+02,33,166,1111,1,1,0,1
0,3698.31,1264.57,-1056.03,3,51,102,1,0,0,1
4.132,9162.07,11754.2,-3014.65,41,156,654,1,1,0,1
0,11899,35288,-5172,25,223,1809,1,1,0,1
3.778,12781.7,60073.2,-1.67E+03,50,223,2822,1,1,0,1
4.256,7961.81,9212.38,-9.12E+02,23,102,516,1,1,0,1
4.006,7092.6,13807.7,-2382.72,96,120,809,1,1,0,1
3.259,6039.51,7405.25,-1601.18,48,93,545,1,1,0,1
3.857,13355.7,80105.9,-4.35E+03,57,272,3539,1,1,0,1
3.611,2606.9,64.3566,-4.74E+02,8,33,5,1,0,0,1
0,6182.01,2746,-2033,22,105,184,1,0,0,1
1.589,4168.47,2247.95,-1061.12,20,54,165,1,0,0,1
0,12923.8,141705,-7808,50,300,6284,1,1,0,1
2.429,7419.69,9282.9,-3081.54,18,138,554,1,1,0,1
0,9776.61,40945,-5056,29,222,2125,1,1,0,1
3.473,11599,43552.2,-3.16E+03,28,166,1414,1,1,0,1
4.843,12241.4,71340.7,-5701.57,48,262,3211,1,1,0,1
2.518,13829.1,66242.8,-1.54E+03,67,223,2059,1,1,0,1
0,14305.2,138761,-10118,44,340,5429,1,1,0,1
3.125,24262.8,475809,-1.21E+04,60,483,15505,1,1,0,1
2.017,8816.21,25042.9,-3243.89,36,157,1519,1,1,0,1
0,9369.01,22423,-3131,28,168,1253,1,1,0,1
1.699,3568.93,1338.95,-639.432,33,40,100,1,0,0,1
4.457,9060.09,28722.3,-3399.41,34,179,1626,1,1,0,1
0,12721,71877,-6051,32,254,3372,1,1,0,1
3.221,10197.8,52354.2,-3.21E+03,25,188,2599,1,1,0,1
1.527,11486.2,34952.2,-2.66E+03,28,234,1581,1,1,0,1
0,11448.6,101876,-6348,30,270,4523,1,1,0,1
4.993,7712.05,9350.13,-1790.74,74,107,517,1,1,0,1
0,7088.49,8151,-4811,13,120,486,1,1,0,1
2.018,3813.49,1444.76,-992.066,42,52,133,1,0,0,1
4.99,9946.06,30222,-3116.29,117,171,1747,1,1,0,1
2.028,3944.23,1451.08,-978.033,42,52,133,1,0,0,1
0,19272.8,211880,-12631,279,465,7599,1,1,0,1
0,10110.6,57185,-5228,19,219,2901,1,1,0,1
3.684,7765.9,12594,-1667.03,17,105,765,1,1,0,1
0,20928.5,268693,-7888,77,456,8740,1,1,0,1
0,11122.9,27392,-4897,47,225,1268,1,1,0,1
1.444,3906.71,2190.52,-1111.64,20,54,165,1,0,0,1
4.241,13305.7,59561.8,-2.50E+03,67,223,2822,1,1,0,1
1.88,4055.85,1478.93,-929.837,41,52,133,1,0,0,1
2.008,4723.16,4230.54,-1.88E+03,9,79,317,1,0,0,1
2.833,14578.9,141760,-5.33E+03,52,315,5844,1,1,0,1
3.067,9342.31,84919.6,-3.15E+03,22,220,3450,1,1,0,1
1.616,5327.1,4370.64,-1.28E+03,20,88,292,1,0,0,1
0,14423.1,216087,-10115,197,346,7950,1,1,0,1
0,9671.7,47872,-4565,43,234,2460,1,1,0,1
0,19098.5,269466,-10881,66,424,9135,1,1,0,1
0,7857.9,10623,-4583,4,105,399,1,1,0,1
3.858,8111.38,12783.3,-2517.22,29,132,806,1,1,0,1
2.168,7516.37,25901.1,-3.11E+03,30,156,1364,1,1,0,1
2.223,20453.6,167082,-8.05E+03,78,449,5537,1,1,0,1
4.384,9045.5,13579.3,-2902.3,18,148,729,1,1,0,1
0,8708.69,28065,-4055,11,166,1523,1,1,0,1
2.03,4067.54,1568.87,-854.064,30,52,133,1,0,0,1
2.733,22869.8,236017,-1.12E+04,120,537,8350,1,1,0,1
0,14430.7,183887,-11076,32,312,7579,1,1,0,1
2.604,2300.55,53.2569,-6.28E+02,96,33,5,1,0,0,1
0,12299.7,86305,-6213,186,245,3968,1,1,0,1
3.93,5816.58,7053.61,-1646.18,48,93,545,1,1,0,1
0,12827.8,41707.6,-6682.11,128,278,1938,1,1,0,1
4.03,6037.22,11152.6,-1922.18,29,102,764,1,1,0,1
3.34,10447.9,85898.5,-3.30E+03,22,220,3450,1,1,0,1
0,8783.9,24143,-3999,76,155,1307,1,1,0,1
1.992,6194.15,4260.75,-1134.57,95,88,318,1,0,0,1
0,8546.67,16979,-3221,41,177,976,1,1,0,1
4.344,7153.72,7294.86,-2.08E+03,159,109,486,1,1,0,1
3.715,9826.21,49116.5,-4.86E+03,27,216,2677,1,1,0,1
1.197,5565.74,4305.49,-8.54E+02,14,88,292,1,0,0,1
3.039,14570.9,141738,-5.16E+03,38,315,5844,1,1,0,1
3.255,24664,472679,-1.25E+04,60,483,15505,1,1,0,1
4.961,6913.07,8702.17,-1903.26,64,107,517,1,1,0,1
2.359,10791.9,38067.9,-4367.33,114,205,1751,1,1,0,1
2.074,20652.7,164105,-8.99E+03,93,449,5537,1,1,0,1
4.435,9680.14,27496.3,-2.96E+03,34,194,1521,1,1,0,1
2.397,15399.8,59742.8,-6077.45,120,305,2610,1,1,0,1
3.924,5410.62,3982.11,-2.48E+03,18,79,292,1,0,0,1
0,17514.8,270319,-9333,310,401,9680,1,1,0,1
0,8570.87,39809,-3428,30,171,2184,1,1,0,1
4.903,14288.7,49588.7,-6567.16,52,298,2196,1,1,0,1
4.332,8571.41,8118.92,-8.40E+02,154,109,486,1,0,0,1
4.64,13788.4,51944.5,-6015.64,49,288,2334,1,1,0,1
0,12452.8,70498,-7285,38,238,3292,1,1,0,1
0,15531.3,151640,-6446,65,315,5846,1,1,0,1
2.302,16625.9,159835,-7509.96,80,352,6744,1,1,0,1
3.85,6455.04,12118.7,-1878.02,14,105,765,1,1,0,1
2.915,9225.2,17367.4,-2690.96,74,142,844,1,1,0,1
2.307,8893.39,51352.1,-2.70E+03,29,188,2599,1,1,0,1
0,7712.24,13719,-3258,59,125,692,1,1,0,1
4.794,12507.8,71102.3,-5466.59,58,262,3211,1,1,0,1
3.376,19064.3,160082,-1.04E+04,88,388,6290,1,1,0,1
4.603,14820.1,108919,-6.72E+03,48,322,4619,1,1,0,1
2.141,17925.9,139687,-9.53E+03,70,449,5537,1,1,0,1
2.089,6356.89,10129.1,-3.36E+03,11,109,689,1,1,0,1
0,11368.1,74421,-6095,28,252,3291,1,1,0,1
2.848,6385.63,10267.5,-3.62E+03,18,109,689,1,1,0,1
0,6983.99,22291,-2688,23,123,1460,1,1,0,1
2.866,6990.47,5270.31,-2124.15,59,107,346,1,0,0,1
0,16561.4,98703,-5502,203,341,3983,1,1,0,1
2.857,4157.42,1947.5,-1067.47,6,63,166,1,0,0,1
0,13298.5,82000,-7275,39,288,3546,1,1,0,1
1.944,4751.69,4228.86,-2.01E+03,11,79,317,1,0,0,1
4.029,6079.16,10964.4,-1888.81,19,102,764,1,1,0,1
3.102,9764.87,27292.7,-2.03E+03,31,156,1364,1,1,0,1
2.247,5371.34,4188.69,-1.14E+03,10,79,317,1,0,0,1
3.031,13975.5,142789,-6115.95,177,308,6057,1,1,0,1
3.917,8904.39,30266.9,-2038.09,27,132,1513,1,1,0,1
2.507,9483.85,10162.6,-2.24E+03,41,154,587,1,1,0,1
2.723,6885.42,14235.9,-2441.98,84,120,809,1,1,0,1
0,10721,43708,-5055,14,208,2188,1,1,0,1
0,6792.5,18539,-3188,72,127,1201,1,1,0,1
1.945,13022.8,50763.7,-3.90E+03,27,234,2464,1,1,0,1
2.091,3975.81,1463.03,-970.08,42,52,133,1,0,0,1
4.657,7879.41,4797.89,-2660.4,20,131,271,1,0,0,1
0,20645.6,246932,-10224,77,421,8208,1,1,0,1
0,7633.13,13361,-2629,24,132,694,1,1,0,1
2.558,14101.8,66802.5,-3.65E+03,49,224,2192,1,1,0,1
1.751,12384.6,73323.1,-3.15E+03,25,249,3630,1,1,0,1
3.494,6474.53,8242.18,-1.64E+03,32,102,516,1,1,0,1
2.024,6725.22,5383.21,-1.64E+03,8,79,292,1,0,0,1
0.846,9394.75,17105.1,-4245.1,34,183,931,1,1,0,1
3.557,9836.18,26364.4,-3340.98,25,174,1415,1,1,0,1
0,11776.9,40142,-5581,42,232,2056,1,1,0,1
4.661,8892.06,29058.2,-3447.56,37,179,1626,1,1,0,1
3.679,10456.5,26355.6,-4256.2,54,214,1469,1,1,0,1
3.868,10468.9,33879,-3384.98,90,176,1922,1,1,0,1
1.705,20250.4,162445,-8.49E+03,76,449,5537,1,1,0,1
0,19836.2,291612,-8448,32,390,8600,1,1,0,1
4.017,7726.41,9365.98,-5.18E+02,26,102,516,1,1,0,1
4.694,8866.68,19528.9,-1.91E+03,17,119,973,1,1,0,1
3.784,6560,8300.06,-1.27E+03,23,102,516,1,1,0,1
4.988,7347.34,6615.8,-1.61E+03,12,119,395,1,0,0,1
4.664,9468.81,38007,-3819.17,38,180,2054,1,1,0,1
2.117,5632.17,7479.89,-1886.75,77,104,457,1,1,0,1
2.268,6983.34,12069.9,-1777.66,8,105,765,1,1,0,1
1.524,13410.6,69085.2,-892.774,92,247,3373,1,1,0,1
0,10469.6,22938,-4595,39,186,1113,1,1,0,1
0,7226.94,10434,-3162,8,137,656,1,1,0,1
4.716,6175.18,14716.5,-2379.24,91,119,931,1,1,0,1
2.264,15578.2,160208,-7593.56,78,352,6744,1,1,0,1
4.64,14501.7,48902.1,-6426.44,55,298,2196,1,1,0,1
3.574,8655.88,26384.2,-3231.64,34,157,1519,1,1,0,1
2.829,15599.8,61466.7,2.31E+04,35,215,2188,1,1,0,0
0,5729.68,4909,-2302,10,89,344,1,0,0,1
0,7422.19,15915,-2418,52,140,934,1,1,0,1
1.659,7604.32,9173.52,-2882.19,23,138,554,1,1,0,1
1.469,7015.99,5322.79,-2.14E+03,9,79,292,1,0,0,1
3.555,18570.4,163007,-1.13E+04,81,388,6290,1,1,0,1
3.981,6075.08,7077.16,-1604.77,48,93,545,1,1,0,1
3.613,9011.31,27080.2,-1.52E+03,34,166,1414,1,1,0,1
4.974,6248.04,11647.5,-1811.59,23,102,764,1,1,0,1
0,11285.5,25809,-4623,42,203,1308,1,1,0,1
3.422,9955.22,17503.5,-3883.67,69,172,973,1,1,0,1
0,24588.1,205667,-15102,107,498,6418,1,1,0,1
1.715,13339.7,40853.1,-3.01E+03,40,234,1581,1,1,0,1
3.338,9474.27,33580.8,-3594.39,71,176,1922,1,1,0,1
0,8806.48,19341,-4829,39,163,979,1,1,0,1
3.525,13248,61041.8,-5.21E+03,37,247,2754,1,1,0,1
2.873,7451.13,15177,-2608.32,67,134,970,1,1,0,1
0,6688.55,27644,-2124,41,136,1517,1,1,0,1
0,13271.7,125960,-6280,70,313,5215,1,1,0,1
0,12619.2,49005,-6398,59,233,2133,1,1,0,1
3.158,3311.52,1265.97,-610.28,33,40,100,1,0,0,1
4.534,9663.57,30042.8,-3154.89,99,171,1747,1,1,0,1
2.797,15076.9,170106,-3.70E+03,79,403,6746,1,1,0,1
3.843,2024.82,46.9076,-3.43E+02,92,33,5,1,0,0,1
0,13087.2,66617,-5922,176,259,3057,1,1,0,1
0,12825.4,110451,-7586,243,300,4717,1,1,0,1
4.173,5516.89,4216.8,-1213.34,19,72,340,1,0,0,1
4.361,8053.83,4503.45,-2679.86,30,131,271,1,0,0,1
3.871,11399.5,86091.3,-2.68E+03,26,220,3450,1,1,0,1
4.608,11663.6,56803.4,-2.78E+03,58,223,2822,1,1,0,1
4.731,8630.35,12478.4,-2389.92,77,128,693,1,1,0,1
2.576,5233.69,3429.8,-789.365,49,51,132,1,0,0,1
0,24104,415122,-12909,56,525,13972,1,1,0,1
0,8608.53,23982,-4126,20,156,1309,1,1,0,1
0,7334.27,6211,-3160,47,132,398,1,0,0,1
2.017,5013.38,4224.82,-9.95E+02,8,79,317,1,0,0,1
4.265,8409.53,21592.2,-2869.96,85,145,1156,1,1,0,1
2.936,7340.2,14763.3,-2778.76,81,134,970,1,1,0,1
3.491,9039.92,22273.2,-1.20E+03,22,166,1111,1,1,0,1
0,8970.22,14999,-3493,15,165,848,1,1,0,1
1.618,8087.7,9404.15,-2984.88,80,130,490,1,1,0,1
3.865,9998.16,26538.1,-3270.87,27,174,1415,1,1,0,1
4.654,8236.47,4817.96,-2735.46,26,131,271,1,0,0,1
0,22340.2,338607,-10788,66,433,9681,1,1,0,1
0,10477.2,41440,-5742,35,188,2055,1,1,0,1
3.314,13030.3,60591.1,-5.35E+03,29,247,2754,1,1,0,1
3.564,2242.17,53.6338,-3.39E+02,96,33,5,1,0,0,1
3.978,10753.9,28596.7,-2.75E+03,19,194,1521,1,1,0,1
3.253,10961,49160.5,-4.53E+03,22,216,2677,1,1,0,1
0,9735.62,41540,-4397,40,199,1870,1,1,0,1
4.977,3824.93,2187.33,-556.754,4,43,161,1,0,0,1
0,18802.9,215501,-10383,345,430,7959,1,1,0,1
4.355,14133.2,80260.5,-4.21E+03,56,272,3539,1,1,0,1
0,7244.7,9687,-2473,39,116,551,1,1,0,1
2.531,24477.6,473378,-1.09E+04,51,483,15505,1,1,0,1
0,7765.39,6054.8,-2315.47,14,110,294,1,0,0,1
2.305,7695.75,9266.25,-3098.93,13,138,554,1,1,0,1
0,12958.4,95991,-8195,128,270,4059,1,1,0,1
2.635,8990.32,27026.6,-1.96E+03,30,156,1364,1,1,0,1
4.858,9582.78,31217.4,-3040.86,95,171,1747,1,1,0,1
0,20587.6,317945,-12979,175,421,9269,1,1,0,1
1.902,16853.2,163227,-7429.79,74,352,6744,1,1,0,1
1.523,5589.63,4176.87,-1556,126,88,318,1,0,0,1
2.394,3242,1205.65,-707.451,33,40,100,1,0,0,1
4.191,2747.02,54.9691,-2.26E+02,92,33,5,1,0,0,1
2.795,9159.4,52174.2,-3.15E+03,23,188,2599,1,1,0,1
2.64,12847.8,47484.7,-3.17E+03,86,223,2059,1,1,0,1
4.065,11999.5,59661.3,-2.90E+03,56,223,2822,1,1,0,1
2.747,11725.4,33581.1,-4.39E+02,31,166,1111,1,1,0,1
2.586,20039.6,251922,-1.33E+04,94,537,8350,1,1,0,1
1.6,5486.36,4153.75,-1560.88,126,88,318,1,0,0,1
2.477,5640.32,7138.98,-1637.12,43,93,545,1,1,0,1
0,10251.2,41624,-5599,162,213,2058,1,1,0,1
2.439,11389.5,113207,-4.00E+03,52,235,4905,1,1,0,1
3.514,10240.9,86110.6,-3.12E+03,20,220,3450,1,1,0,1
3.744,14246.2,92503.3,-4.62E+03,55,254,3885,1,1,0,1
1.155,5316.72,4394.67,-1.65E+03,21,85,343,1,0,0,1
2.769,9501.77,39412.8,-2.26E+03,27,196,1885,1,1,0,1
0,19335.2,443793,-11134,75,447,15151,1,1,0,1
4.866,7922.5,12589.9,-2690.77,63,130,694,1,1,0,1
3.32,14159.3,141841,-5.94E+03,57,315,5844,1,1,0,1
0,9293.49,29443,-3155,14,164,1579,1,1,0,1
0,7428.85,10558,-4187,82,146,588,1,1,0,1
2.418,7448.67,9149.45,-3168.38,23,138,554,1,1,0,1
1.991,5286.65,4284.81,-1.15E+03,11,79,317,1,0,0,1
0,19771.9,383953,-8130,379,480,13299,1,1,0,1
1.502,6790.28,5341.89,-1.89E+03,9,79,292,1,0,0,1
3.194,25113,298654,-9.98E+03,101,537,8350,1,1,0,1
3.543,10793.4,84805.1,-2.66E+03,20,220,3450,1,1,0,1
3.597,9691.07,26437.5,-3341.08,27,174,1415,1,1,0,1
4.615,10184.2,34709.5,-4428.3,109,208,1691,1,1,0,1
1.653,3812.77,2141.06,-1090.02,20,54,165,1,0,0,1
4.197,9673.93,37981.6,-3613.53,43,180,2054,1,1,0,1
0,15579.8,154695,-7893,200,334,5854,1,1,0,1
2.705,10380.8,58986.5,-125.849,107,217,2904,1,1,0,1
2.33,5751.1,7702.67,-1791.66,74,104,457,1,1,0,1
2.827,9421.92,39641.3,-2.75E+03,21,196,1885,1,1,0,1
4.886,9458.4,31019.4,-3241.67,117,171,1747,1,1,0,1
4.384,14474.3,153276,-8.18E+03,80,388,6290,1,1,0,1
0,11147.5,113762,-3412,48,270,5103,1,1,0,1
0,14471.5,137907,-8858,56,360,5743,1,1,0,1
0,18040.9,271890,-13502,68,430,9684,1,1,0,1
2.18,5855.84,4163.99,-1565.68,127,88,318,1,0,0,1
4.167,23046.1,515434,-11508.2,138,540,18067,1,1,0,1
4.043,6817.23,4075.64,-2372.2,70,101,249,1,0,0,1
2.119,6180.76,7467.23,-1600.34,50,93,545,1,1,0,1
4.02,5844.34,11139.7,-1879.7,20,102,764,1,1,0,1
0,9630.11,26521,-3890,40,176,1312,1,1,0,1
0,11466.1,34231,-6142,43,241,1697,1,1,0,1
2.732,24635.5,475159,-1.06E+04,44,483,15505,1,1,0,1
0,10012,17688,-3304,77,159,1015,1,1,0,1
4.307,9502.33,25699.1,-3325.66,32,174,1415,1,1,0,1
2.551,20142.1,234869,-1.12E+04,103,537,8350,1,1,0,1
3.525,22754.2,410864,-5.21E+03,61,473,14125,1,1,0,1
4.081,4590.72,2414.36,-917.289,28,54,165,1,0,0,1
2.923,4715.76,2989.14,-1270.43,45,67,224,1,0,0,1
0,9944.73,34911,-3899,121,172,1682,1,1,0,1
2.973,7321.85,15027.5,-2705.25,74,134,970,1,1,0,1
2.856,13788.7,91307.9,-5.06E+03,48,254,3885,1,1,0,1
0,14785.6,174109,-6684,116,349,7338,1,1,0,1
4.698,21854.4,406357,-9.21E+03,65,473,14125,1,1,0,1
0,4801.75,2551,-2942,8,74,203,1,0,0,1
0,18932.4,195288,-9356,67,389,6408,1,1,0,1
0,9423.58,38723,-4931,148,182,2054,1,1,0,1
3.171,9758.09,36840.4,-3.92E+03,34,196,1997,1,1,0,1
2.706,9416.32,39239.2,-3.54E+03,22,196,1885,1,1,0,1
0,9846.8,20922,-4356,28,166,1068,1,1,0,1
0,5319.86,3470,-1904,17,87,289,1,0,0,1
0,16733.5,155718,-6300,53,370,5972,1,1,0,1
0,6138.92,15196,-2044,15,125,971,1,1,0,1
0,10112,49389,-5687,25,183,2389,1,1,0,1
2.805,15620,115277,-4.88E+03,55,271,4426,1,1,0,1
2.902,8962.29,16938,-2712.84,82,142,844,1,1,0,1
2.258,7569.11,9176.05,-3100.99,20,138,554,1,1,0,1
2.04,22050.9,413907,-8.10E+03,73,473,14125,1,1,0,1
3.037,9796.02,32431.5,-3508.67,81,176,1922,1,1,0,1
0,18828.7,220684,-7117,67,345,7333,1,1,0,1
3.734,7719.7,9610.64,-2941.7,31,138,554,1,1,0,1
0,8447.4,8032,-2235,49,146,458,1,0,0,1
2.86,12205.5,79962.6,-5.84E+03,46,272,3539,1,1,0,1
1.777,6077.95,4122.24,-1494.81,126,88,318,1,0,0,1
1.903,12965.8,74057.7,-4.03E+03,29,249,3630,1,1,0,1
